,itemID_1,itemID_2,isDuplicate,generationMethod
311174,323101,2343283,0,1
753574,818187,5989554,1,1
1976984,2537556,3208380,1,1
2544275,3735267,5009664,0,1
1547853,1852517,6034515,0,3
1440738,1696521,1806076,0,1
2316403,3192964,6056788,1,1
1267797,1459676,1959779,0,1
1886280,2382218,4468209,0,1
422199,442531,2394537,0,1
1651456,2007831,3831489,0,3
895058,987314,4269458,0,1
770504,838701,5025272,0,1
952815,1056600,2307451,0,3
2412874,3410729,4861466,1,2
784759,855382,1549798,1,1
1139233,1291682,5735534,1,1
2896025,5012972,5789893,1,1
194205,199932,806071,1,1
946429,1049116,5686548,0,3
1631628,1977763,4468414,1,2
2455880,3513116,4113700,0,3
2496440,3612959,4913189,0,1
2394360,3368196,4981818,1,1
1821931,2275525,5735774,0,1
2603787,3897629,5838327,1,1
1618614,1958610,2336789,1,1
2953363,5419787,5515024,1,1
2180319,2911821,6000919,1,1
800726,874480,1017590,1,3
1149774,1305033,4722190,0,3
581654,620278,1377685,0,1
2912967,5115758,5561573,0,1
933335,1033241,2245252,1,1
671101,721316,3210621,0,1
632908,678258,3291174,1,3
1324571,1536317,2805739,1,1
2850760,4780158,4799147,1,1
2289607,3136359,4432773,0,3
2202906,2956956,3862274,1,1
2223026,2998017,3147098,1,1
826547,905566,1879724,1,1
1174755,1337920,1722363,1,1
981276,1091508,1730011,0,3
1021559,1141513,2182991,1,1
9444,9903,141188,1,1
2320326,3201505,3716014,0,3
2878005,4914198,5855827,0,3
1776901,2203052,5922272,0,1
2891508,4987540,5714842,0,3
1444025,1700910,2231827,0,1
2335337,3234596,6096443,0,3
828958,908415,5163458,0,1
115229,118153,2375738,0,1
2121592,2799091,4556445,1,1
468561,493354,4056742,1,1
381239,398709,3936711,0,3
239587,246501,3608099,1,1
2298495,3155155,6076910,0,1
44379,45105,314116,0,1
1003246,1118722,1873054,0,1
2647706,4027470,5953749,0,1
43532,44296,656233,0,3
2680220,4127521,5716550,0,1
342633,356783,5122615,0,1
1570243,1885506,3730085,0,3
2677880,4120068,5015820,1,1
1240512,1423577,5216068,1,3
997805,1111910,5917072,0,3
2227685,3007904,5159851,1,3
1588402,1912498,2661930,1,1
651215,698672,5007831,0,1
593440,633449,4867003,1,1
2642530,4011777,5491251,0,1
2665331,4080801,5251690,0,1
2601144,3890160,5919877,0,1
1437891,1692551,5288621,1,1
1396031,1633821,3223421,1,1
803858,878264,2254319,0,3
2201097,2953408,4296003,1,3
571600,608885,5661891,0,1
1418717,1665893,5564317,0,1
2378437,3332634,4033967,1,1
1507083,1792653,3927044,1,1
989975,1102092,3965951,0,1
2672825,4104197,4247927,1,1
1571587,1887512,3358021,1,1
1489253,1767163,4022186,1,1
1810209,2256189,4702662,0,3
2783171,4490261,5224458,1,1
1460005,1724541,4437276,0,1
2193563,2938088,3635554,0,1
1940963,2474616,6011954,0,1
526294,558998,1231526,1,1
2887223,4964164,5011949,0,3
1613687,1951308,2670623,1,1
512042,542611,4626108,0,3
2906953,5078712,5630907,0,3
933040,1032861,4349396,1,1
2205958,2963160,5671403,0,3
1529328,1824947,4355231,1,1
2302587,3163769,4354882,0,1
2898697,5028464,5786422,0,1
2902464,5051525,5652037,1,1
1922120,2442415,4496684,0,3
433419,454401,1160452,0,1
169905,174666,381016,0,1
1616142,1955098,4262658,1,1
2908685,5088713,6000820,1,1
1040024,1165211,5617970,0,1
2846355,4758929,5046659,0,3
2296276,3150724,3725541,0,3
717002,775090,5275304,0,1
2510278,3647602,6090808,1,1
307039,318698,5267236,0,3
2771834,4445995,5168770,1,1
1509931,1796647,2147122,1,3
2259810,3073688,5801047,1,2
1247387,1433091,5396963,0,1
2220225,2992245,5334764,0,1
1258313,1447255,1714052,1,1
289458,299863,1383135,1,1
3612,3964,5808346,1,1
2707979,4218518,4670081,0,1
2422093,3432246,4671402,1,3
2105123,2769039,5533209,1,3
2892973,4995613,5212664,0,3
175524,180340,4314502,0,1
401828,421020,4840312,1,1
2505835,3636006,5939481,1,1
295839,306871,4865069,0,1
2363055,3296721,5031886,1,1
1851269,2323570,2383791,0,3
276845,286191,2367773,0,1
1207026,1379894,5015272,0,1
2141936,2838314,3942116,1,1
1185997,1352574,4839109,1,1
1501172,1783830,4184349,1,1
1373030,1602723,5932289,1,1
1263361,1453877,5179243,0,1
904697,998709,4706703,1,1
1500921,1783519,2833164,1,1
1531174,1827673,5748857,0,1
1224673,1403555,5019456,0,1
1765121,2184548,3561233,0,3
2247470,3048072,5716574,0,1
2730438,4295039,4600683,1,1
785023,855720,5287990,0,1
1303780,1508171,3709311,0,1
434994,456219,2667890,0,3
1790135,2224276,5635318,0,1
1636829,1986074,4690617,0,3
2191953,2934898,4051643,0,1
1754273,2166995,3356835,0,1
1179012,1343758,2651171,0,3
217661,223927,3605733,0,1
1691295,2068568,5319403,0,3
1811407,2258251,5492237,0,1
1047381,1174050,3331733,1,1
809933,885722,1181935,1,1
26599,27700,857707,1,1
2972416,5622522,5922272,0,1
116016,118934,2559023,1,1
689052,742190,2615545,0,3
701423,756871,5253915,0,1
2324549,3210595,4594449,1,1
222,260,2346459,0,1
2263399,3081393,3288374,0,1
119970,122972,3325888,1,1
62834,64507,5111318,0,3
1375638,1606147,4393572,1,1
2965262,5538329,5683527,0,3
2457542,3517256,5979557,1,1
79267,81801,5181483,1,1
1882472,2375746,2439118,0,3
820231,897847,3363972,0,1
1319605,1529798,3040536,1,1
979112,1088710,3786655,0,1
1401658,1641678,5119761,1,1
672286,722711,5219895,0,1
1837556,2300733,2678944,0,3
2129047,2813491,4397231,1,1
2357751,3284887,6014152,0,1
2797913,4549998,5236846,0,3
1036636,1160820,3694159,1,1
2640639,4006148,5819001,1,1
2626178,3963166,4299218,0,1
2035283,2641301,3158026,0,1
1163665,1323376,4580273,1,2
2398524,3377405,3489594,1,1
1680522,2052444,4804159,0,1
1280661,1477002,6079267,0,1
570542,607671,1569293,1,1
2300378,3159149,6086308,0,1
1696605,2076767,2679101,1,1
1343690,1562724,4354137,1,1
847175,930223,4769038,1,1
407167,426572,5251688,0,1
2159666,2872299,5376330,1,1
1579407,1899020,3587885,1,1
1174332,1337306,2550359,0,1
939920,1041093,1989236,1,1
2709319,4223021,5266142,1,1
2797190,4547099,6037425,1,1
2564270,3788686,5450222,0,3
1064747,1196110,1311070,0,3
48233,49052,465550,0,3
2160940,2874756,3474106,0,1
2946141,5356954,6019644,0,3
41780,42702,5660466,0,3
1732654,2132937,5403686,0,3
1730680,2130039,2756925,1,3
2696793,4181877,4771371,0,3
1542319,1844593,3307545,1,1
2249692,3052582,4114225,1,1
601138,642135,758199,0,1
673220,723847,3870818,0,3
1848764,2319107,4975161,0,1
2149149,2852202,5863123,1,2
881942,971552,5511326,1,1
2270844,3096919,5526872,0,1
1387192,1621826,1650452,1,1
1131709,1282001,2420491,1,1
77610,79952,6083118,0,1
2367899,3307836,3409886,1,1
1417164,1663698,5701397,0,3
1360263,1585334,5576413,1,2
2312012,3183428,4154059,1,1
244665,251921,3858122,0,1
1754281,2167018,5732037,1,1
314747,327101,1524541,0,1
1061629,1192535,2697215,0,1
963149,1068984,3926120,1,1
2378484,3332720,5163036,0,3
1062203,1193265,4928462,0,1
641299,687616,1465022,0,3
1142399,1295493,2087103,1,1
1428688,1679888,2752966,0,1
1479954,1753365,1994767,1,1
2284667,3126040,3916050,1,1
677590,728917,2097487,1,1
1740540,2145433,5733132,1,1
1845149,2313035,5739911,1,2
758670,824457,2881778,0,3
2761239,4406634,5785719,0,1
2048737,2665773,3163470,0,1
531682,564949,3115609,0,3
1911123,2423959,4538116,1,2
138343,142049,1541943,1,1
1607241,1941044,4737308,1,1
556108,591662,5970145,0,1
2457503,3517157,5484786,0,3
1260244,1449804,5321118,0,3
2279723,3115508,5199834,1,1
443620,465605,1573344,0,1
744133,807213,909590,0,3
1609921,1945327,5653404,0,1
2211915,2975528,5519149,0,3
1734020,2135014,4968574,0,3
1672487,2040070,4334583,0,3
4293,4559,2737319,0,1
1124784,1273411,2406017,0,3
2108486,2775400,3265650,0,3
2737205,4318938,4670634,0,1
1616644,1955811,5771194,0,3
965467,1072013,2874860,0,3
1810807,2257194,5996430,1,1
1640258,1991330,3010606,1,1
2022043,2617667,5198704,0,3
1693295,2071872,5012955,0,1
1682320,2055129,2777344,0,3
933566,1033496,1993624,0,1
1835540,2297563,3545456,0,3
587889,627137,3513297,1,1
508894,538906,2291072,1,1
2171681,2895167,4794661,0,1
2894159,5002470,5197462,1,2
1725448,2121765,4891592,0,3
1806891,2250816,2952176,0,3
775971,845123,2446962,0,1
681593,733393,3861353,0,1
2972179,5619472,5626769,1,1
148780,152744,5305057,0,1
823212,901603,2403950,0,1
247369,254630,2137593,1,1
2218277,2988297,4720128,1,1
2460818,3525771,5599061,1,3
2744920,4346425,4884579,1,1
1894454,2395776,3859318,0,1
989455,1101466,1462196,1,1
2446493,3490231,4884619,0,1
427506,448187,5781853,0,1
1681422,2053785,3578610,1,1
1555579,1863777,2409313,1,1
591797,631697,3118046,1,2
1597697,1926429,2407721,0,1
1421521,1670079,5390772,0,3
2777926,4469308,4856150,1,2
2936474,5281088,6023170,1,1
2071916,2707403,5437150,1,1
1006284,1122336,2105382,1,1
586929,626006,1119574,0,3
1393213,1629901,4546737,1,1
1676173,2045714,6104934,0,3
1392433,1628897,3963104,1,1
556462,592089,5995473,0,3
48702,49552,6090504,1,1
1283200,1480335,5598409,0,1
1827175,2283540,5413440,0,1
1980177,2543282,5596240,0,1
718736,776965,5933751,1,3
188873,194406,5577389,0,3
1894096,2395115,2867875,1,2
2968663,5575530,5961498,1,1
651253,698730,1511502,0,1
360270,375936,692161,0,3
806766,881794,4454596,0,3
164519,168791,2523844,1,1
2710870,4228276,4246436,0,3
776297,845546,4577735,0,3
1223666,1402219,4781427,1,3
3879,4168,5533481,1,1
2470228,3548786,3894904,0,3
2536047,3713874,5528112,1,1
1399516,1638463,3051325,0,3
536517,570420,3506579,1,1
244257,251494,477653,0,1
759395,825275,5272530,1,1
2768857,4434878,4877028,0,1
26284,27455,6091146,0,3
1061009,1191667,2802788,1,3
2306498,3171814,3929376,0,3
393108,411378,1798409,0,3
627866,672342,2277366,1,2
2417736,3421918,4073218,0,1
1040270,1165484,2745286,0,3
195832,201529,4034644,0,3
2506234,3637079,4447565,0,1
2457568,3517331,4685651,0,1
2449809,3498074,4788402,0,1
453182,476144,795963,0,3
2685657,4145273,4801813,0,3
2478688,3569474,5097410,0,3
1028520,1150327,1157123,0,1
1875820,2364789,4706222,0,3
1729175,2127515,3869692,0,1
442026,463899,4259087,1,1
4621,4903,1005861,0,1
1949204,2488813,5794868,0,1
1590390,1915666,2284505,0,1
96725,99417,731752,1,1
1258160,1447112,4621610,0,1
2949513,5385230,5648965,0,1
1671819,2039259,4974168,0,3
102556,105087,4989832,0,1
808332,883642,5432520,1,1
1696716,2076908,3021654,0,1
538545,572593,2060788,1,1
545004,579764,3552516,0,3
265649,274413,2015041,0,3
2924648,5193877,5965853,0,3
885433,976046,5644361,0,1
2946612,5360583,6099147,0,1
2648189,4029006,5108844,0,1
1129975,1279952,3505804,0,3
2099352,2758509,3652872,1,1
1164310,1324234,1330266,0,3
1567756,1881629,2293656,0,3
780191,850108,5103996,1,1
252814,260529,3148699,0,1
905110,999040,1213852,0,3
1111534,1256036,5723036,0,1
2585629,3846909,4625175,0,3
186951,192420,856829,1,1
2252003,3057588,4810055,1,2
1143087,1296242,4141349,0,1
1965895,2518270,2825857,1,2
1882724,2376224,4078348,1,1
2644053,4016297,4100134,0,1
2106046,2770752,4451885,1,1
853772,937963,2699354,0,3
2752577,4374056,4703048,0,1
1746273,2154205,3937629,0,3
51456,52674,2131596,1,1
606026,647842,2324595,1,1
24327,25629,3234970,1,1
2881857,4935134,5191774,0,3
2437627,3469189,6093915,0,3
919688,1016455,2764805,1,1
1681456,2053857,4470645,0,1
181751,186967,2861951,0,3
2863463,4840677,5123327,0,1
979522,1089234,2423479,1,1
1090673,1229439,5024614,0,1
2112803,2783197,5737689,1,1
1287807,1486438,2688281,1,1
2432377,3456804,4343841,0,3
1425418,1675431,4951658,1,2
144228,148020,5556613,1,1
856264,940811,3139319,1,1
2671968,4101571,5878591,1,3
692048,745895,5301433,1,1
1589059,1913637,5357157,0,1
1249561,1435843,2019651,0,3
2152423,2858617,4528986,0,3
2724048,4273055,5766748,1,1
980355,1090412,1442813,0,1
1332157,1546997,4283039,0,1
1694325,2073345,2769437,1,1
1602047,1933051,3073353,0,3
198003,203789,1669996,0,3
1108076,1251812,1808343,0,1
1206278,1378863,2210676,1,1
848632,931869,5221321,1,1
2446455,3490105,5989568,0,1
1508730,1794873,3196212,1,2
2706434,4213166,4284176,0,3
595077,635160,5206573,0,3
2260801,3075607,4234677,1,1
338606,352412,5020243,0,3
2919254,5156279,6104073,0,1
2585883,3847658,4498588,1,1
1234834,1416610,5948937,1,1
205352,210915,793900,0,3
2884028,4947336,5388311,0,3
985277,1096604,2537989,0,1
1813738,2262098,3001759,1,1
402927,422252,4696348,0,1
890455,982012,2876477,1,2
488253,515515,4294557,1,1
2150389,2854521,4749538,0,1
2248881,3051069,3499084,1,1
1060879,1191499,3086680,0,1
1212798,1387233,1910952,1,2
2726040,4279629,5100625,0,3
218047,224238,3197396,0,3
881300,970762,4203107,0,1
1310498,1517493,1741737,0,1
1947856,2486485,5420133,1,1
2828462,4679203,5981856,1,1
826195,905190,4124093,1,1
694163,748403,4014027,0,3
273474,282830,2350360,1,1
2447469,3492274,5944715,0,3
1003782,1119295,4116731,1,1
628604,673297,5104356,1,1
1325305,1537401,4791485,0,3
54567,56081,5793555,1,1
2193101,2937115,5544483,1,1
2660659,4067104,5002998,0,1
2652284,4041336,4622292,0,1
2893634,4999517,5475637,0,1
2608084,3910442,5950911,0,3
828575,907935,5893695,0,1
2242247,3037840,5548721,0,3
1253584,1441003,3322909,0,3
1326774,1539274,5662878,0,1
2112668,2782898,3636201,0,1
1219472,1396747,3488075,1,1
2525883,3686843,4719087,0,1
1580166,1899960,4347954,1,1
1866727,2349261,4027345,0,1
2346439,3260157,4612474,0,3
1383434,1616720,3736903,1,1
870946,958055,1965286,0,1
1835615,2297629,4354479,0,3
966394,1073127,3818001,0,1
566268,602834,1085101,1,1
806031,880928,2416447,1,2
311938,323905,3820247,1,1
1206109,1378689,4857735,1,1
1764411,2183434,6032102,1,1
1885172,2380369,5598253,0,1
2620216,3946221,4344581,1,1
629367,674158,4316375,0,3
860523,945542,2814075,1,1
757916,823446,4135093,0,3
2524322,3682669,4708578,1,2
2387364,3353331,4489657,1,1
618778,661866,5003481,0,1
1534085,1832333,2248982,1,1
405760,425180,1719803,1,1
1417521,1664162,3153888,0,3
2259157,3072545,3943910,0,1
1134193,1285300,1656265,1,3
604053,645752,3931957,0,1
1322804,1534091,2363630,0,1
655669,703931,1338677,0,1
1044998,1171101,3469397,1,1
1719341,2111990,4060318,1,1
1632921,1979800,5150706,0,1
590821,630507,4319371,0,3
1017800,1136772,3474537,0,1
1626671,1970518,3629273,0,3
824804,903464,2518425,0,1
542122,576510,4062143,1,1
1956995,2503047,5563649,0,3
960664,1065951,3142184,1,2
2770562,4441239,6034092,1,1
1979168,2541404,3640200,1,1
1436869,1691026,5300733,0,3
2196187,2943667,4927355,1,3
2971375,5608818,5938303,1,1
244212,251424,3156166,1,1
2246059,3045345,5482071,0,1
937529,1038175,2305383,1,2
2665122,4080340,5010981,0,1
1609746,1944999,5383097,1,1
2202077,2955370,4013556,1,1
756825,822274,1731680,0,1
2280620,3117355,3584973,1,2
1657226,2016495,3329549,0,1
2229985,3012732,5415002,0,3
712882,770521,1883913,1,1
261129,269340,3716726,1,1
210800,216423,4873848,0,1
2189470,2929756,5232509,1,1
2642777,4012634,4430861,0,1
2580657,3833364,5383503,0,3
2669200,4092949,4281285,1,1
2303515,3165648,4455319,0,1
1340617,1558810,2493122,1,1
2258848,3071951,3467301,1,1
476047,501725,3512606,1,1
2611672,3921603,5174004,1,1
2986034,5852832,5911313,0,1
2276943,3109608,4783869,0,1
2876952,4909210,5084974,0,1
1138417,1290677,2199744,0,1
1054510,1183512,4079740,0,3
2103772,2766639,3327350,0,3
410323,429736,1739672,1,1
1712013,2100400,4640844,0,3
1140252,1293114,1425881,0,3
375749,392840,5278154,1,1
2856323,4806270,5514899,0,3
762160,828541,4984265,0,3
1004977,1120761,2165387,0,1
997218,1111196,6097192,0,3
1114889,1260493,2312364,0,1
1978847,2540792,4262632,0,1
2626626,3964292,5762321,0,1
2840106,4729881,4860819,1,1
1994539,2568756,6104551,0,3
1718040,2109892,3522092,1,2
1659675,2020277,3065711,0,1
2053216,2673642,3467186,1,1
536142,569991,5095378,1,2
598592,639308,2353471,0,1
992948,1105702,3373186,0,3
2945482,5351493,5547869,1,1
1569940,1885082,5723356,1,1
2042234,2653674,3178289,0,1
2449134,3496440,5663976,1,2
668469,718399,1387119,0,3
200635,206207,3051165,1,3
313336,325440,349695,1,1
2485738,3586430,3642308,0,3
2002585,2583337,3942887,0,3
275614,285015,3297510,1,1
303734,315159,622897,0,1
1053630,1182354,4342733,1,1
188729,194267,2567048,1,1
2375942,3326844,4608021,1,2
47746,48590,5608083,0,3
2075494,2714271,6001304,0,1
1395758,1633518,4596824,0,3
947021,1049731,4238559,0,1
2029603,2631218,2872114,1,2
2413686,3412432,5883610,0,1
1754948,2168059,2415540,0,3
2801800,4566201,4607639,0,1
856337,940877,4060195,0,3
1421123,1669440,3889170,0,1
831622,911629,1908465,0,3
805348,880064,2392158,0,1
657219,705643,3595250,0,1
2870632,4876463,5869965,0,3
1989836,2560329,4713346,0,3
2838610,4723060,6065110,0,3
2921441,5171066,5174081,0,1
2710140,4225663,4397493,0,1
2068235,2700500,5888901,0,1
904341,998239,4561655,0,1
776082,845306,4897384,0,1
554342,589817,3616962,0,1
668201,718117,3450542,1,1
1920952,2440311,5247887,0,3
865911,952089,1944900,1,1
1006247,1122306,3774171,1,3
1696338,2076372,3748411,0,3
1412552,1657108,2464786,1,1
2423552,3435930,4620886,0,3
827281,906541,2080677,0,3
2215307,2982556,3044483,0,3
1494609,1774605,2569036,0,3
2618898,3941995,4679675,0,1
1745611,2153226,4928353,0,3
801225,874963,4859075,0,1
594090,634176,825722,0,1
712147,769746,5739531,0,3
1756332,2170281,2571874,0,3
488306,515564,1964289,1,3
2461619,3527502,3695368,0,3
149737,153667,2271948,0,3
1778369,2205548,5175015,0,1
700326,755607,4116506,1,1
380889,398333,4765631,1,1
267074,275898,5717305,1,2
977286,1086392,5422701,0,1
1214127,1389113,3636523,1,1
2960202,5484949,5808130,0,1
1747788,2156608,4592847,0,1
369060,385491,3863511,0,1
373444,390440,653546,1,1
1321610,1532535,2181133,0,3
2910395,5099747,5407437,1,1
707522,764409,3564592,0,3
513113,543696,3229094,0,3
2573990,3814620,5423855,1,2
2678410,4121709,4227230,0,3
1620194,1961141,4336488,0,3
848460,931765,1210993,1,1
1240787,1423950,5256812,1,1
1468876,1737821,4796518,0,1
2749801,4364213,4792924,0,1
216907,222975,1722343,1,1
677275,728617,881872,0,1
1310345,1517246,4224412,0,1
298714,309780,5201559,1,1
848914,932202,1823993,0,3
1777292,2203739,4095430,0,1
1774119,2198304,3142279,0,1
2535867,3713378,5226516,1,2
129556,133193,4957051,0,3
1741507,2146934,4357848,1,1
1489076,1766921,3221160,0,1
348825,363764,3920524,1,1
2633534,3984155,6058965,0,3
46225,47079,703880,1,1
833700,914169,2775928,1,1
1002586,1117846,5048283,1,1
369389,385817,2524447,0,1
894180,986304,4787828,1,1
1939178,2471392,5877905,1,1
432753,453655,1736750,0,3
2986319,5859532,6028821,1,2
987026,1098532,4135445,1,1
1742289,2148188,5234547,0,1
2470089,3548410,4034474,0,1
613839,656364,3497973,1,2
1913906,2428619,4741490,1,1
575030,612730,5680013,1,1
1536125,1835129,5988666,1,1
1766842,2187195,4185710,1,1
1824058,2278755,3704825,0,3
2265820,3086284,4962241,0,3
1252624,1439910,3330817,1,1
2228840,3010316,5261170,0,3
1414295,1659626,3761181,1,1
1356806,1580785,4888415,1,2
898420,991178,4936036,1,1
1009050,1126079,3339659,0,1
1099642,1240984,2629216,1,1
1037872,1162444,1849737,1,1
2770464,4440808,4683878,1,1
2751467,4370153,4648339,0,1
537237,571133,3925057,1,1
457898,481371,3769271,0,1
1196108,1365725,2205253,0,1
1401939,1642123,2621162,0,1
637851,683815,4458787,1,1
1015784,1134466,3717785,1,1
1082885,1219385,2556373,1,1
1009775,1127039,1901209,1,1
2265716,3086134,3993060,1,1
1283724,1480992,5105813,1,1
2240617,3034322,5730588,1,1
2702091,4199112,5509044,1,3
1643602,1996213,5602297,0,1
916116,1012130,2889593,0,1
776758,846077,2097125,0,3
509678,539795,5161237,1,1
2189426,2929687,4115160,0,1
1482052,1756579,5560571,1,1
692350,746357,2907231,1,1
2707635,4217103,4872771,0,1
831415,911375,1303565,0,1
2653714,4045425,5572178,0,3
1327260,1539891,3355674,1,1
2382776,3342703,5180107,0,1
1873235,2360416,4971880,0,1
2104453,2767891,5451966,0,1
1502593,1785950,5660556,0,1
4970,5226,1862419,0,1
456075,479270,765729,1,3
285421,295382,4251591,1,2
1973905,2532462,5548062,1,1
2303660,3165991,5147611,0,1
2254989,3063973,5043198,0,3
853547,937727,2172152,0,1
529855,562891,5843293,1,1
2194867,2940761,4464028,1,1
584967,623878,5519372,0,1
771417,839790,2328688,0,3
397628,416537,3093522,1,2
2139093,2833071,4546977,0,3
1068287,1200525,5198128,0,1
1835526,2297546,2743472,0,1
1837355,2300474,4226213,0,1
2645591,4020870,5317566,0,1
1917971,2435032,3606344,1,1
1758436,2173691,2274506,0,1
1112922,1257833,5192728,0,1
2905753,5071936,6068476,1,1
2879349,4921138,5795819,0,1
2823007,4655231,5857114,1,1
1255222,1443293,4522612,1,1
770643,838876,4655698,0,1
2180963,2913235,5686548,0,3
2847621,4765093,5871100,1,3
1017879,1136872,1603583,0,3
1381127,1613647,3810974,0,1
262743,271132,2276415,0,3
1110033,1254268,2283859,0,3
2743910,4342460,5293725,1,1
1300634,1504114,4189162,0,1
679763,731302,1678085,0,3
322742,335656,3620501,0,3
2247525,3048184,3708761,0,1
362746,378755,5562186,0,1
346233,360981,1663732,1,1
1125375,1274133,1418124,0,1
68503,70521,3826490,1,1
2397892,3375775,3621033,0,1
2094884,2749738,5733197,1,1
325136,338131,2773571,0,1
411802,431373,4849797,1,1
2692943,4169323,6097367,0,3
2180866,2913062,4110063,0,3
2124307,2804329,5041629,0,3
